game_id,game_date,season,week,season_type,qb_id,qb_name,rookie_class,career_year,career_stage,team,opponent,home_away,started_game,game_result,team_score,opp_score,quarter,drive,drive_result,scoring_drive,start_yards_to_goal,drive_plays,drive_yards,qb_plays,dropbacks,pass_attempts,completions,passing_yards,air_yards,pass_tds,interceptions,sacks,scrambles,rush_attempts,rushing_yards,rush_tds,fumbles_lost,turnovers,shotgun_plays,qb_epa
2000_13_NE_DET,2000-11-23,2000,13,Regular,00-0019596,T.Brady,2000,1,Rookie,NE,DET,Away,0,Loss,9,34,Q4,20,Punt,0,75,3,6,3,3,3,1,6,,0,0,0,0,0,0,0,0,0,0,-1.342
2000_14_SF_SD,2000-12-03,2000,14,Regular,00-0019623,T.Rattay,2000,1,Rookie,SF,LAC,Away,0,Win,45,17,Q4,26,Punt,0,62,6,12,1,1,1,1,-4,,0,0,0,0,0,0,0,0,0,0,-1.495
2000_14_SF_SD,2000-12-03,2000,14,Regular,00-0019623,T.Rattay,2000,1,Rookie,SF,LAC,Away,0,Win,45,17,Q4,29,End of half,0,16,2,-1,2,0,0,0,0,,0,0,0,0,2,-1,0,0,0,0,-3.888
2000_15_NYJ_OAK,2000-12-10,2000,15,Regular,00-0019559,C.Pennington,2000,1,Rookie,NYJ,LV,Away,0,Loss,7,31,Q4,24,Turnover on downs,0,72,8,40,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.323
2000_15_NYJ_OAK,2000-12-10,2000,15,Regular,00-0019559,C.Pennington,2000,1,Rookie,NYJ,LV,Away,0,Loss,7,31,Q4,28,Touchdown,1,69,7,64,6,5,5,2,67,,1,0,1,0,1,0,0,0,0,0,6.27
2001_01_ATL_SF,2001-09-09,2001,1,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,SF,Away,0,Loss,13,16,Q1,4,Punt,0,95,6,15,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,-1.667
2001_01_ATL_SF,2001-09-09,2001,1,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,SF,Away,0,Loss,13,16,Q3,13,Field goal,1,55,8,49,4,2,2,0,0,,0,0,0,1,2,32,0,0,0,2,1.322
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q1,3,Punt,0,48,3,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-1.772
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q1,5,Turnover,0,48,12,59,6,6,6,5,67,,0,0,1,0,0,0,0,0,0,0,-0.224
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q2,7,Field goal,1,46,6,41,1,1,1,1,4,,0,0,0,0,0,0,0,0,0,0,-0.756
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q2,9,Punt,0,81,3,5,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-1.095
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q2,11,Punt,0,69,3,4,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.673
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q2,13,End of half,0,80,1,-1,1,0,0,0,0,,0,0,0,0,1,-1,0,0,0,0,-0.016
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q3,15,Punt,0,93,3,1,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,-1.682
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q3,17,Turnover,0,81,3,25,3,3,3,1,25,,0,1,0,0,0,0,0,0,1,0,-3.01
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q3,19,Touchdown,1,80,7,80,4,4,4,3,72,,1,0,0,0,0,0,0,0,0,0,7.643
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q3,21,Punt,0,78,5,20,2,2,2,1,24,,0,0,1,0,0,0,0,0,0,0,0.116
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q4,23,Touchdown,1,34,7,34,4,2,2,2,31,,0,0,0,0,2,1,1,0,0,0,5.499
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q4,25,Punt,0,99,3,3,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.767
2001_01_CAR_MIN,2001-09-09,2001,1,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,MIN,Away,1,Win,24,13,Q4,27,End of half,0,80,6,19,3,0,0,0,0,,0,0,0,0,3,-3,0,0,0,0,-0.674
2001_01_IND_NYJ,2001-09-09,2001,1,Regular,00-0019559,C.Pennington,2000,2,Year 2,NYJ,IND,Home,0,Loss,24,45,Q4,21,Turnover on downs,0,80,6,25,5,5,5,1,24,,0,0,0,0,0,0,0,0,0,0,-1.715
2001_01_IND_NYJ,2001-09-09,2001,1,Regular,00-0019559,C.Pennington,2000,2,Year 2,NYJ,IND,Home,0,Loss,24,45,Q4,23,End of half,0,80,3,16,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.136
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q1,2,Field goal,1,17,5,13,2,1,0,0,0,,0,0,0,1,2,17,0,0,0,0,1.927
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q1,3,Turnover,0,58,2,0,2,1,1,1,0,,0,0,0,0,1,0,0,1,1,0,-4.695
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q1,5,Turnover,0,58,3,-2,2,2,2,0,0,,0,1,0,0,0,0,0,0,1,1,-2.712
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q1,7,Punt,0,68,5,25,1,1,1,1,9,,0,0,0,0,0,0,0,0,0,0,0.649
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q2,9,Punt,0,79,3,9,2,2,2,1,10,,0,0,0,0,0,0,0,0,0,0,-0.564
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q2,11,End of half,0,81,1,-1,1,0,0,0,0,,0,0,0,0,1,-1,0,0,0,0,-0.106
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q3,12,Field goal,1,69,6,41,3,3,3,2,2,,0,0,0,0,0,0,0,0,0,0,-2.717
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q3,14,Punt,0,71,5,11,2,2,2,0,0,,0,0,1,0,0,0,0,0,0,0,-2.406
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q4,16,Punt,0,66,3,9,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.402
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q4,18,Punt,0,73,7,21,5,5,5,3,12,,0,0,1,0,0,0,0,0,0,1,-1.078
2001_01_TB_DAL,2001-09-09,2001,1,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,TB,Home,1,Loss,6,10,Q4,20,Turnover,0,39,4,1,4,4,4,1,1,,0,1,0,0,0,0,0,0,1,1,-2.373
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,ATL,Away,1,Loss,16,24,Q1,2,Field goal,1,76,9,63,5,5,5,3,56,,0,0,0,0,0,0,0,0,0,0,4.225
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,ATL,Away,1,Loss,16,24,Q1,4,Touchdown,1,76,14,76,9,8,8,6,54,,0,0,0,1,1,5,1,0,0,0,5.891
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,CAR,Home,0,Win,24,16,Q2,5,Field goal,1,74,12,67,5,3,3,2,27,,0,0,1,2,2,21,0,0,0,0,2.101
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,ATL,Away,1,Loss,16,24,Q2,6,Turnover,0,77,6,24,4,4,4,2,13,,0,0,1,0,0,0,0,0,0,0,-0.722
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,ATL,Away,1,Loss,16,24,Q3,8,Punt,0,80,6,22,5,5,5,4,22,,0,0,0,0,0,0,0,0,0,0,-0.093
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,ATL,Away,1,Loss,16,24,Q3,10,Punt,0,75,8,59,6,6,6,4,41,,0,0,1,0,0,0,0,0,0,0,0.963
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,ATL,Away,1,Loss,16,24,Q3,12,Field goal,1,47,7,38,6,6,6,3,35,,0,0,0,0,0,0,0,0,0,0,0.569
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,CAR,Home,0,Win,24,16,Q4,13,Touchdown,1,74,9,74,1,0,0,0,0,,0,0,0,0,1,2,1,0,0,0,2.225
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,ATL,Away,1,Loss,16,24,Q4,14,Field goal,1,81,13,77,8,8,8,5,55,,0,0,0,0,0,0,0,0,0,0,1.983
2001_02_CAR_ATL,2001-09-23,2001,2,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,ATL,Away,1,Loss,16,24,Q4,16,End of half,0,91,1,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0.063
2001_02_NYJ_NE,2001-09-23,2001,2,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,NYJ,Home,0,Loss,3,10,Q4,22,Turnover on downs,0,74,11,55,11,11,10,5,46,,0,0,0,1,1,9,0,0,0,9,-0.183
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q1,2,Punt,0,52,3,6,3,3,3,2,6,,0,0,0,0,0,0,0,0,0,0,-2.16
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q1,4,Punt,0,70,6,28,3,3,3,2,22,,0,0,0,0,0,0,0,0,0,0,1.599
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q1,6,Touchdown,1,58,11,56,8,6,6,4,42,,1,0,0,0,2,0,0,0,0,0,5.142
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q2,8,Turnover on downs,0,37,4,6,4,4,4,1,6,,0,0,0,0,0,0,0,0,0,0,-3.579
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q2,10,Punt,0,78,3,9,1,1,1,1,3,,0,0,0,0,0,0,0,0,0,0,-0.137
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q2,12,Punt,0,69,3,4,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.073
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q3,16,Punt,0,63,3,9,3,3,2,1,4,,0,0,0,1,1,5,0,0,0,0,-1.648
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q4,20,Turnover,0,76,8,48,8,8,8,5,54,,0,1,1,0,0,0,0,0,1,0,-1.95
2001_03_GB_CAR,2001-09-30,2001,3,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,GB,Home,1,Loss,7,28,Q4,22,Punt,0,73,4,14,4,4,4,2,23,,0,0,1,0,0,0,0,0,0,0,-0.67
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q1,1,Punt,0,72,3,-2,2,2,2,0,0,,0,0,1,0,0,0,0,0,0,0,-2.605
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q1,3,Punt,0,80,6,29,3,3,3,1,7,,0,0,0,0,0,0,0,0,0,0,-0.206
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q1,5,Touchdown,1,80,6,76,1,1,1,1,11,,0,0,0,0,0,0,0,0,0,0,1.155
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q1,7,Punt,0,91,12,47,6,6,5,3,30,,0,0,0,1,1,2,0,0,0,3,2.079
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q2,9,Field goal,1,40,6,11,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,-1.33
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q2,12,Field goal,1,53,3,23,1,1,1,1,4,,0,0,0,0,0,0,0,0,0,1,-0.018
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q3,16,Field goal,1,15,3,3,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.964
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q3,18,Punt,0,90,8,28,5,5,5,3,20,,0,0,0,0,0,0,0,0,0,1,0.118
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q4,20,Touchdown,1,62,5,62,3,3,3,2,55,,0,0,0,0,0,0,0,0,0,0,3.891
2001_03_IND_NE,2001-09-30,2001,3,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,IND,Home,1,Win,44,13,Q4,23,Touchdown,1,52,8,52,2,2,2,2,41,,0,0,0,0,0,0,0,0,0,0,5.676
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q1,1,Punt,0,74,4,15,3,3,3,2,12,,0,0,0,0,0,0,0,0,0,0,-1.971
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q1,3,Punt,0,82,5,45,4,4,4,3,36,,0,0,0,0,0,0,0,0,0,0,1.489
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q1,5,Turnover,0,60,6,25,4,4,4,2,14,,0,1,0,0,0,0,0,0,1,0,-2.742
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q2,7,Turnover on downs,0,67,8,28,5,5,5,4,28,,0,0,1,0,0,0,0,0,0,0,0.066
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q2,9,Touchdown,1,99,10,99,7,7,7,5,80,,1,0,0,0,0,0,0,0,0,0,6.931
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q3,13,Punt,0,86,8,24,5,5,5,1,11,,0,0,0,0,0,0,0,0,0,0,0.08
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q3,15,Punt,0,75,3,7,2,2,2,1,8,,0,0,0,0,0,0,0,0,0,0,-0.834
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q4,17,Turnover,0,79,4,29,4,4,4,3,29,,0,1,0,0,0,0,0,0,1,0,-2.03
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q4,19,Punt,0,80,4,19,3,3,3,2,17,,0,0,0,0,0,0,0,0,0,0,-0.493
2001_04_CAR_SF,2001-10-07,2001,4,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,SF,Away,1,Loss,14,24,Q4,21,Turnover,0,60,12,45,11,11,11,6,40,,0,1,0,0,0,0,0,0,1,0,-2.886
2001_04_CHI_ATL,2001-10-07,2001,4,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,CHI,Home,0,Loss,3,31,Q2,6,Punt,0,80,3,-3,2,1,1,0,0,,0,0,0,0,1,-5,0,0,0,0,-2.169
2001_04_CHI_ATL,2001-10-07,2001,4,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,CHI,Home,0,Loss,3,31,Q3,14,Missed field goal,0,77,9,55,6,4,4,2,23,,0,0,0,1,2,12,0,0,0,0,0.199
2001_04_CHI_ATL,2001-10-07,2001,4,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,CHI,Home,0,Loss,3,31,Q3,16,Turnover,0,74,2,38,1,1,1,1,30,,0,0,0,0,0,0,0,0,0,0,-3.029
2001_04_CHI_ATL,2001-10-07,2001,4,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,CHI,Home,0,Loss,3,31,Q4,18,Opp touchdown,0,90,9,48,6,4,4,2,30,,0,0,2,0,2,11,0,1,1,0,-8.91
2001_04_CHI_ATL,2001-10-07,2001,4,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,CHI,Home,0,Loss,3,31,Q4,19,Field goal,1,80,9,49,7,7,7,4,59,,0,0,3,0,0,0,0,0,0,1,1.045
2001_04_CHI_ATL,2001-10-07,2001,4,Regular,00-0020245,M.Vick,2001,1,Rookie,ATL,CHI,Home,0,Loss,3,31,Q4,21,Turnover on downs,0,79,6,44,6,6,6,3,44,,0,0,0,0,0,0,0,0,0,0,-1.487
2001_04_DAL_OAK,2001-10-07,2001,4,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,LV,Away,1,Loss,21,28,Q1,1,Punt,0,89,6,14,4,2,2,1,4,,0,0,0,0,2,13,0,0,0,2,0.343
2001_04_DAL_OAK,2001-10-07,2001,4,Regular,00-0020404,Q.Carter,2001,1,Rookie,DAL,LV,Away,1,Loss,21,28,Q1,3,Punt,0,80,7,17,4,4,3,0,0,,0,0,0,1,1,8,0,0,0,2,-0.989
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q1,1,Punt,0,80,4,8,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,-2.405
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q1,3,Touchdown,1,10,2,10,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,-0.38
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q1,5,Punt,0,80,3,3,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-1.111
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q2,8,Field goal,1,75,12,56,6,5,5,3,28,,0,0,2,0,1,9,0,0,0,1,0.73
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q2,10,Punt,0,88,3,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,-0.72
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q2,12,End of half,0,60,2,0,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,-0.085
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q3,14,Punt,0,80,3,4,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,-1.615
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q3,16,Opp touchdown,0,97,5,12,3,2,2,1,10,,0,0,0,0,1,0,0,1,1,1,-4.859
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q4,17,Turnover on downs,0,80,7,24,5,5,5,3,10,,0,0,0,0,0,0,0,0,0,0,-3.805
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q4,19,Punt,0,96,3,-2,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,1,-0.932
2001_04_NE_MIA,2001-10-07,2001,4,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,MIA,Away,1,Loss,10,30,Q4,21,Turnover,0,79,7,32,6,6,6,4,37,,0,0,1,0,0,0,0,1,1,0,0.114
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q1,1,Punt,0,81,3,3,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,-1.974
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q1,3,Turnover,0,89,1,0,1,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,-4.651
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q1,5,Turnover,0,44,2,-11,2,2,2,1,1,,0,0,1,0,0,0,0,1,1,0,-6.19
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q1,7,Punt,0,86,5,7,3,3,3,1,2,,0,0,0,0,0,0,0,0,0,0,-2.356
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q2,9,Turnover,0,79,1,0,1,1,1,0,0,,0,1,0,0,0,0,0,0,1,0,-4.113
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q2,11,Punt,0,78,3,1,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,-1.593
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q2,13,Turnover on downs,0,13,4,8,2,2,2,1,7,,0,0,0,0,0,0,0,0,0,0,-1.634
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q2,15,Field goal,1,45,6,16,5,5,5,3,14,,0,0,0,0,0,0,0,0,0,0,-0.837
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q2,17,Field goal,1,82,4,47,4,4,4,1,47,,0,0,0,0,0,0,0,0,0,0,0.224
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q3,21,Punt,0,59,4,16,2,2,1,0,0,,0,0,0,1,1,3,0,0,0,0,-1.743
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q3,23,Punt,0,61,4,34,3,3,3,3,31,,0,0,0,0,0,0,0,0,0,0,0.481
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q3,24,Touchdown,1,15,5,15,3,3,3,3,19,,1,0,0,0,0,0,0,0,0,0,3.402
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q4,26,Punt,0,80,7,22,3,3,3,2,16,,0,0,0,0,0,0,0,0,0,0,0.542
2001_05_NO_CAR,2001-10-14,2001,5,Regular,00-0020434,C.Weinke,2001,1,Rookie,CAR,NO,Home,1,Loss,25,27,Q4,28,Touchdown,1,61,12,61,9,9,9,6,59,,1,0,0,0,0,0,0,0,0,0,6.375
2001_05_SD_NE,2001-10-14,2001,5,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,LAC,Home,1,Win,29,26,Q1,1,Field goal,1,68,12,50,8,8,8,4,38,,0,0,0,0,0,0,0,0,0,2,-1.293
2001_05_SD_NE,2001-10-14,2001,5,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,LAC,Home,1,Win,29,26,Q1,3,Punt,0,91,6,15,5,5,5,2,25,,0,0,1,0,0,0,0,0,0,1,-0.419
2001_05_SD_NE,2001-10-14,2001,5,Regular,00-0019596,T.Brady,2000,2,Year 2,NE,LAC,Home,1,Win,29,26,Q2,5,Punt,0,88,3,0,3,3,3,0,0,,0,0,0,0,0,0,0,0,0,1,-2.179
